,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
198209,    6.93,    2.03,    2.30,    0.65,    2.07,    2.28,    2.80,    0.81,    0.88,    1.58,    2.56,    1.93,    2.69,    3.14,    2.45,    1.19,    0.47,    0.86,    0.93
198210,   17.83,   13.23,   11.45,    9.95,   13.14,   11.99,   11.11,   11.22,   10.43,   15.21,   11.10,   13.47,   10.23,   10.01,   12.25,   13.06,    9.57,    9.46,   12.70
198211,    8.41,    7.50,    3.10,    4.68,    7.79,    5.29,    3.03,    3.40,    5.63,    8.96,    6.61,    6.78,    3.48,    3.12,    2.95,    2.85,    3.91,    4.79,    7.55
198212,   20.11,    1.17,    1.12,    1.48,    1.80,    0.26,    1.11,    0.63,    3.12,   -0.31,    4.00,   -0.39,    1.08,    1.60,    0.61,    1.17,    0.13,    2.63,    4.18
198301,    5.43,    3.71,    3.57,    5.81,    3.83,    3.57,    3.91,    5.77,    2.69,    4.87,    2.78,    3.41,    3.78,    2.78,    5.05,    2.88,    8.44,    2.01,    4.14
198302,   -0.92,    3.73,    2.98,    2.86,    3.26,    3.98,    3.91,    1.52,    4.78,    3.43,    3.09,    4.95,    2.75,    3.31,    4.49,    1.74,    1.34,    4.50,    5.36
198303,    5.24,    2.52,    4.67,    3.42,    2.65,    3.10,    4.46,    3.87,    4.43,    2.01,    3.31,    2.18,    4.30,    5.35,    3.58,    5.32,    2.59,    4.26,    4.78
198304,   27.62,    6.04,    8.86,    7.20,    6.49,    6.33,    8.53,    8.06,    8.23,    5.58,    7.41,    4.91,    8.14,    8.12,    8.95,    9.97,    6.34,    7.36,   10.03
198305,    5.14,    1.12,    0.82,    0.60,    1.77,    0.29,    1.35,   -0.12,    1.12,    3.19,    0.35,   -0.53,    1.31,   -0.27,    2.97,   -0.40,    0.15,    0.96,    1.44
198306,   15.74,    5.35,    3.74,    1.00,    5.83,    5.23,    3.09,    1.10,    2.17,    5.75,    5.90,    4.09,    6.63,    4.53,    1.69,    2.27,    0.01,    1.09,    4.27
198307,   -8.01,   -5.30,   -2.32,   -0.81,   -5.13,   -4.91,   -2.96,   -0.08,   -1.41,   -5.12,   -5.15,   -5.81,   -3.52,   -2.80,   -3.15,   -0.28,    0.13,   -1.99,    0.01
198308,   -3.90,   -1.89,    0.39,    4.57,   -1.90,   -1.40,   -0.25,    3.05,    5.08,   -2.77,   -0.39,   -1.87,   -0.69,   -1.04,    0.76,    2.29,    3.79,    4.64,    6.13
198309,    4.39,    2.17,    1.68,    1.21,    2.47,    1.98,    2.34,    0.30,    1.35,    2.43,    2.53,    1.25,    3.07,    2.80,    1.77,   -0.44,    1.00,    1.80,    0.28
198310,   -2.76,   -4.39,   -1.36,   -0.62,   -4.64,   -3.07,   -1.19,   -0.56,   -0.94,   -5.71,   -2.81,   -3.64,   -2.24,    0.59,   -3.47,   -1.02,   -0.12,   -1.05,   -0.67
198311,   -1.26,    3.17,    2.74,    2.21,    2.75,    3.34,    3.47,    2.47,    1.85,    1.81,    4.30,    4.46,    1.73,    2.68,    4.52,    2.16,    2.76,    2.00,    1.48
198312,   -1.83,   -1.13,   -0.94,   -0.60,   -1.34,   -0.33,   -1.86,   -1.05,    0.37,   -1.23,   -1.52,   -0.50,   -0.06,   -1.68,   -2.09,    0.07,   -2.10,    0.49,    0.07
198401,    6.36,   -5.14,    0.43,    3.25,   -5.98,   -1.60,    0.20,    1.11,    4.71,   -6.60,   -4.98,   -2.59,   -0.12,   -2.05,    3.15,    1.23,    1.00,    4.91,    4.22
198402,   -8.29,   -5.10,   -4.29,   -1.63,   -4.67,   -6.23,   -4.46,   -2.88,   -0.76,   -5.28,   -3.68,   -6.34,   -6.08,   -4.54,   -4.37,   -2.73,   -3.02,   -2.21,    2.82
198403,   -3.24,    1.40,    1.58,    0.70,    1.21,    2.48,    0.74,    1.62,    0.31,    0.96,    1.61,    1.97,    3.23,    0.58,    0.94,    1.92,    1.32,   -0.31,    1.68
198404,   -1.48,    0.20,    0.19,    1.50,    0.53,   -0.32,    0.74,    0.67,    1.11,    0.41,    0.73,   -0.76,    0.31,    1.12,    0.28,   -0.83,    2.12,    1.59,    0.05
198405,   -8.15,   -5.00,   -4.65,   -5.76,   -5.18,   -3.81,   -6.09,   -4.22,   -6.26,   -5.45,   -4.75,   -4.48,   -2.87,   -6.62,   -5.44,   -3.39,   -5.00,   -6.36,   -6.03
198406,    8.49,    4.44,    1.62,    2.36,    4.07,    5.02,    1.88,   -0.16,    3.66,    3.84,    4.42,    5.55,    4.29,    2.30,    1.37,   -0.71,    0.36,    5.60,   -0.67
198407,   -7.91,   -1.85,   -1.92,   -2.53,   -1.57,   -2.70,   -0.96,   -3.24,   -2.03,   -1.24,   -2.07,   -2.82,   -2.59,   -1.71,   -0.39,   -3.24,   -3.24,   -2.49,   -1.24
198408,   10.55,   11.55,   11.07,   11.37,   11.84,   11.14,   10.38,   11.37,   11.62,   12.49,   10.85,   10.56,   11.72,   10.37,   10.39,   11.88,   11.01,   12.25,   10.56
198409,   -1.62,   -2.40,   -0.18,    3.09,   -2.84,   -1.05,    0.04,    1.80,    3.35,   -3.55,   -1.75,   -0.87,   -1.22,   -0.84,    0.69,    0.46,    2.72,    3.01,    3.95
198410,   -4.50,    0.17,    0.71,   -0.43,   -0.14,    1.42,    0.94,   -0.42,   -0.58,   -0.61,    0.58,    1.21,    1.64,    0.25,    1.44,   -0.72,   -0.22,   -1.74,    1.43
198411,   -5.01,   -2.64,   -1.11,    0.84,   -3.14,   -1.04,   -1.20,   -0.32,    1.37,   -4.11,   -1.71,   -0.95,   -1.14,   -1.53,   -0.97,   -0.91,    0.08,    1.09,    1.84
198412,    3.91,    2.58,    2.52,    2.25,    2.70,    2.33,    2.39,    2.90,    1.78,    2.70,    2.69,    2.20,    2.46,    1.73,    2.84,    2.86,    2.92,    1.15,    2.82
198501,   16.10,   10.96,    8.37,    6.01,   11.21,    9.45,    8.08,    7.49,    5.46,   12.54,    9.27,   10.15,    8.75,    8.53,    7.78,    8.57,    6.79,    5.38,    5.58
198502,    1.06,    1.61,    1.81,    2.13,    1.26,    1.97,    1.71,    2.37,    2.14,    0.97,    1.69,    2.80,    1.12,    1.58,    1.79,    2.76,    2.11,    2.91,    0.91
198503,    0.36,   -1.66,   -0.75,    2.07,   -2.33,   -0.19,   -0.73,    0.89,    2.25,   -3.23,   -1.00,    0.60,   -1.00,    0.22,   -1.37,   -0.51,    1.82,    2.11,    2.48
198504,   -2.08,   -1.84,   -0.66,    1.85,   -1.73,   -2.25,   -0.79,    1.35,    2.21,   -2.13,   -1.14,   -2.19,   -2.32,    0.01,   -1.34,    1.34,    1.35,    2.37,    1.94
198505,    7.02,    5.78,    6.55,    4.95,    5.65,    6.68,    7.12,    5.16,    4.62,    5.09,    6.46,    6.24,    7.14,    8.61,    6.11,    4.78,    5.41,    4.86,    4.23
198506,    1.77,    1.48,    1.98,    1.50,    1.04,    2.50,    1.80,    1.19,    2.24,    0.46,    1.88,    2.92,    2.06,    1.35,    2.12,    2.29,    0.48,    2.02,    2.61
198507,   -0.82,    0.61,   -0.43,   -1.19,    0.74,    0.39,   -0.17,   -1.27,   -1.30,    1.04,    0.37,    0.20,    0.61,   -0.01,   -0.35,   -1.48,   -0.95,   -2.40,    0.49
198508,   -2.26,   -1.63,   -0.06,    0.78,   -1.89,   -0.23,   -0.07,    0.25,    0.61,   -1.95,   -1.83,   -0.75,    0.39,    0.01,   -0.17,   -0.34,    1.14,    0.66,    0.53
198509,   -6.13,   -4.34,   -2.93,   -4.38,   -4.57,   -2.63,   -3.52,   -3.77,   -4.20,   -4.46,   -4.70,   -3.60,   -1.48,   -3.76,   -3.26,   -3.12,   -4.74,   -4.32,   -4.02
198510,    3.94,    3.96,    5.07,    5.30,    3.92,    4.29,    4.57,    5.44,    5.72,    3.68,    4.21,    4.07,    4.55,    4.62,    4.51,    6.11,    4.41,    6.22,    4.94
198511,    0.43,    8.87,    6.67,    4.86,    9.36,    7.59,    7.65,    4.54,    4.96,    9.13,    9.65,    7.27,    7.96,    7.95,    7.33,    4.47,    4.64,    5.93,    3.44
198512,    4.72,    5.59,    3.66,    4.33,    6.00,    3.98,    4.24,    3.33,    4.47,    5.96,    6.05,    4.25,    3.64,    5.31,    3.09,    2.87,    4.04,    5.48,    2.82
198601,    4.06,    1.01,    0.65,    1.63,    0.82,    1.44,    1.73,   -0.31,    1.90,    0.21,    1.56,    1.63,    1.21,    0.39,    3.20,   -1.21,    1.08,    1.90,    1.90
198602,    5.66,    7.86,    8.17,    6.90,    7.47,    9.52,    8.11,    6.85,    7.06,    6.30,    8.87,    9.15,   10.00,    7.27,    9.01,    7.05,    6.56,    6.85,    7.42
198603,    6.69,    6.02,    5.63,    4.53,    5.73,    6.69,    5.43,    4.74,    4.93,    5.45,    6.05,    6.99,    6.33,    5.20,    5.68,    5.44,    3.68,    6.02,    3.14
198604,    4.06,    0.85,   -1.34,   -2.84,    0.97,   -0.13,   -1.38,   -2.19,   -2.73,    2.35,   -0.65,    0.44,   -0.87,   -0.47,   -2.33,   -1.61,   -3.09,   -2.63,   -2.90
198605,    8.34,    5.10,    5.49,    4.87,    5.23,    5.21,    4.33,    5.96,    5.02,    4.80,    5.75,    4.67,    5.93,    4.25,    4.42,    6.87,    4.52,    6.00,    3.38
198606,   -1.18,    1.66,    1.11,    2.45,    1.92,    1.30,    1.07,    1.18,    2.59,    1.72,    2.17,    0.77,    2.00,    1.02,    1.12,    0.60,    2.12,    4.67,   -1.01
198607,  -11.43,   -7.67,   -5.65,   -2.95,   -7.93,   -6.71,   -6.01,   -3.35,   -3.45,   -8.01,   -7.85,   -6.88,   -6.46,   -5.96,   -6.07,   -4.47,   -2.03,   -1.92,   -5.86
198608,    4.99,    4.29,    7.99,    8.96,    4.05,    5.85,    6.03,    9.67,    9.90,    2.73,    5.15,    5.02,    7.09,    5.02,    7.36,   11.76,    7.28,    9.28,   10.91
198609,   -8.35,   -9.90,   -7.00,   -6.92,   -9.88,   -9.20,   -6.97,   -7.21,   -6.16,  -11.29,   -8.73,   -9.94,   -8.10,   -7.74,   -5.96,   -6.29,   -8.30,   -8.58,   -2.25
198610,    4.52,    5.49,    4.99,    5.10,    5.07,    6.20,    5.42,    4.49,    5.14,    7.39,    3.22,    6.77,    5.38,    6.16,    4.48,    4.08,    5.01,    5.86,    4.05
198611,   -0.78,    1.81,    1.68,    1.44,    1.93,    1.43,    1.84,    1.57,    1.43,    1.01,    2.69,    1.48,    1.36,    2.53,    0.94,    1.67,    1.45,    1.75,    0.94
198612,   -4.45,   -2.54,   -3.07,   -2.81,   -2.41,   -2.57,   -3.87,   -2.72,   -2.77,   -2.12,   -2.64,   -2.92,   -2.05,   -4.02,   -3.67,   -2.58,   -2.89,   -3.68,   -1.36
198701,   17.53,   13.85,   12.98,   10.87,   13.58,   14.84,   11.02,   12.14,   11.66,   13.75,   13.44,   14.65,   15.11,   10.89,   11.18,   14.38,    9.37,   12.45,   10.47
198702,    6.15,    7.68,    3.88,    0.46,    8.30,    6.54,    4.19,    0.88,    0.24,    9.18,    7.57,    5.81,    7.59,    2.18,    6.83,    0.88,    0.87,    0.38,    0.03
198703,    4.21,    1.59,    2.28,    2.69,    1.41,    2.09,    1.03,    2.78,    3.68,    0.94,    1.81,    2.16,    1.99,    1.29,    0.70,    4.33,    0.77,    1.71,    6.72
198704,   -2.41,   -1.83,   -1.20,   -1.70,   -1.78,   -1.58,   -2.47,   -1.09,   -0.96,   -3.40,   -0.43,   -1.99,   -0.98,   -2.85,   -1.99,    0.44,   -3.18,   -0.40,   -1.80
198705,    2.04,    1.14,   -0.15,    0.71,    1.56,   -0.27,   -0.32,    0.50,    0.65,    1.30,    1.77,   -0.18,   -0.39,    0.36,   -1.18,    0.26,    0.84,   -0.03,    1.68
198706,    2.64,    4.29,    5.10,    4.56,    4.19,    4.40,    5.47,    4.84,    4.74,    4.49,    3.94,    4.62,    4.09,    6.51,    4.15,    5.32,    4.18,    4.43,    5.19
198707,    9.99,    5.07,    3.50,    3.96,    5.05,    3.49,    5.34,    2.98,    3.94,    4.87,    5.24,    5.14,    1.93,    6.97,    3.66,    2.37,    4.00,    3.14,    5.23
198708,   -0.37,    4.51,    4.35,    2.73,    4.54,    4.78,    3.66,    4.30,    2.24,    3.66,    5.51,    4.41,    5.14,    4.26,    3.03,    4.60,    3.79,    3.18,    0.78
198709,   -0.47,   -2.04,   -2.18,   -2.42,   -2.28,   -3.26,   -0.84,   -1.97,   -2.08,   -3.87,   -0.56,   -1.29,   -5.18,   -0.63,   -1.06,   -1.26,   -3.15,   -2.31,   -1.71
198710,  -35.17,  -24.23,  -21.30,  -20.30,  -23.73,  -24.63,  -23.35,  -17.12,  -21.02,  -22.85,  -24.65,  -25.73,  -23.52,  -23.86,  -22.80,  -16.17,  -18.74,  -19.35,  -23.66
198711,   -7.75,   -8.53,   -7.40,   -5.50,   -8.91,   -7.42,   -6.92,   -6.69,   -6.01,   -9.46,   -8.32,   -7.33,   -7.51,   -8.63,   -5.08,   -7.98,   -4.41,   -8.10,   -2.53
198712,    7.47,    9.14,    6.52,    4.90,    9.12,    8.17,    7.92,    3.67,    5.80,    8.69,    9.57,    9.23,    7.13,    8.22,    7.60,    4.07,    2.98,    5.99,    5.49
198801,   -1.05,    2.04,    5.44,    7.73,    2.01,    2.46,    4.95,    8.15,    7.83,    1.91,    2.11,    2.15,    2.77,    6.55,    3.30,    8.51,    7.52,    9.60,    5.01
198802,   13.66,    5.76,    5.05,    3.96,    5.58,    6.65,    5.57,    3.01,    4.17,    5.37,    5.79,    6.32,    6.98,    6.01,    5.10,    2.73,    3.49,    2.86,    6.33
198803,    5.79,   -2.40,   -2.40,   -0.62,   -3.01,   -2.15,   -1.85,   -2.58,    0.72,   -2.18,   -3.88,   -0.57,   -3.73,   -2.59,   -1.05,   -2.02,   -3.56,    0.64,    0.84
198804,    4.36,   -0.44,    2.05,    1.55,   -0.50,    1.10,    1.50,    1.80,    1.95,   -1.14,    0.19,   -0.26,    2.50,    0.60,    2.45,    2.46,    0.61,    2.48,    1.08
198805,   -5.18,   -0.33,    0.32,    1.81,   -0.44,   -0.20,   -0.55,    2.18,    1.62,   -0.44,   -0.45,    0.00,   -0.41,    0.00,   -1.11,    2.15,    2.24,    1.55,    1.74
198806,    6.59,    5.25,    5.78,    4.17,    5.03,    7.10,    6.01,    3.60,    4.21,    4.79,    5.29,    5.88,    8.34,    6.14,    5.87,    3.34,    4.06,    2.79,    6.55
198807,    2.65,   -1.69,   -0.27,    0.23,   -1.61,   -1.46,   -0.04,    0.10,    0.51,   -1.36,   -1.87,   -2.01,   -1.05,    0.12,   -0.24,    0.28,   -0.11,    0.65,    0.31
198808,   -6.58,   -3.08,   -2.95,   -1.42,   -3.13,   -4.48,   -2.15,   -0.97,   -1.91,   -2.76,   -3.51,   -2.91,   -5.60,   -2.41,   -1.86,   -1.11,   -0.81,   -1.79,   -2.06
198809,    0.09,    4.83,    3.47,    3.49,    5.20,    4.28,    2.50,    3.40,    3.84,    4.98,    5.42,    3.42,    4.92,    1.12,    4.10,    3.72,    3.05,    3.74,    3.98
198810,   -3.47,    1.17,    2.37,    2.64,    0.88,    3.74,    1.26,    1.83,    3.08,   -0.15,    1.96,    2.30,    4.79,    0.83,    1.74,    1.57,    2.10,    2.07,    4.44
198811,   -4.82,   -2.15,   -1.66,   -0.66,   -2.07,   -1.60,   -2.38,   -0.91,   -0.56,   -2.16,   -1.97,   -2.46,   -0.98,   -1.93,   -2.88,   -1.02,   -0.79,   -1.01,    0.02
198812,    2.49,    2.99,    1.77,    0.88,    2.86,    2.58,    2.01,    1.21,    0.49,    3.06,    2.64,    3.51,    1.92,    2.46,    1.51,    1.06,    1.37,    1.03,   -0.22
198901,   13.79,    6.68,    6.35,    6.84,    6.93,    6.36,    6.16,    5.93,    7.72,    6.48,    7.40,    5.70,    6.84,    6.53,    5.73,    6.10,    5.76,    7.56,    7.92
198902,    3.51,   -2.18,   -1.64,   -0.97,   -2.32,   -1.73,   -1.79,   -0.95,   -1.09,   -1.49,   -3.19,   -1.61,   -1.81,   -2.52,   -0.96,   -1.06,   -0.83,   -1.16,   -1.00
198903,   -0.49,    2.49,    1.84,    2.71,    2.35,    0.99,    3.55,    2.39,    1.96,    2.80,    1.87,    3.04,   -0.41,    3.57,    3.54,    1.21,    3.62,    1.83,    2.14
198904,    4.61,    5.93,    4.70,    4.03,    5.98,    5.00,    4.75,    4.43,    4.06,    5.96,    6.00,    5.75,    4.47,    3.01,    6.76,    4.87,    3.98,    4.38,    3.65
198905,    4.01,    4.83,    3.46,    3.92,    4.74,    3.06,    4.18,    4.23,    3.89,    4.97,    4.49,    5.18,    1.55,    4.23,    4.11,    4.51,    3.95,    4.13,    3.58
198906,    2.09,   -1.22,   -0.46,    0.39,   -1.20,   -0.70,   -1.04,   -0.06,    1.27,   -1.96,   -0.39,   -1.31,   -0.21,   -0.58,   -1.55,    0.54,   -0.69,   -0.14,    3.12
198907,    8.44,   10.07,    6.76,    5.86,    9.98,    8.70,    6.09,    7.01,    5.92,   10.31,    9.48,   10.27,    6.69,    5.52,    6.75,    8.33,    5.78,    6.10,    5.61
198908,    3.65,    1.28,    2.91,    2.48,    0.93,    2.54,    3.20,    2.18,    2.50,    0.38,    1.77,    2.01,    3.24,    3.07,    3.34,    1.90,    2.46,    2.82,    1.96
198909,   -3.64,    0.58,   -0.86,    0.04,    1.03,   -1.19,   -0.55,    0.41,   -0.39,    2.17,   -0.66,   -0.35,   -2.29,   -0.01,   -1.16,    0.21,    0.60,   -0.16,   -0.77
198910,   -8.60,   -1.71,   -4.10,   -2.71,   -1.02,   -3.97,   -3.86,   -3.48,   -2.12,   -0.85,   -1.27,   -3.19,   -5.03,   -3.44,   -4.34,   -3.50,   -3.46,   -1.25,   -3.58
198911,    4.03,    2.17,    1.64,    0.79,    1.81,    2.23,    1.95,    1.10,    0.78,    2.28,    1.09,    2.95,    1.25,    2.52,    1.29,    1.41,    0.81,    1.17,    0.10
198912,   -0.60,    1.53,    2.17,    2.19,    0.93,    1.02,    3.33,    3.78,    1.01,    0.85,    1.04,    2.81,   -1.46,    3.49,    3.15,    3.87,    3.69,    0.62,    1.70
199001,  -10.31,   -7.71,   -6.43,   -7.34,   -7.78,   -6.14,   -7.39,   -7.44,   -6.92,   -7.80,   -7.76,   -7.55,   -4.10,   -6.66,   -8.22,   -6.98,   -7.87,   -6.40,   -7.82
199002,    3.22,    0.65,    2.21,    2.58,    0.66,    1.96,    2.23,    1.59,    2.39,    0.39,    1.06,    0.63,    3.86,    2.29,    2.16,    0.30,    2.83,    3.10,    1.12
199003,    1.14,    4.14,    1.75,    0.58,    3.98,    3.82,    1.12,    0.97,    0.82,    4.36,    3.43,    4.45,    2.96,    0.57,    1.77,    1.70,    0.27,    1.65,   -0.68
199004,   -5.91,   -1.14,   -3.39,   -4.48,   -0.62,   -1.89,   -3.93,   -4.37,   -4.63,   -0.19,   -1.26,   -2.19,   -1.46,   -3.09,   -4.91,   -4.47,   -4.27,   -3.96,   -5.89
199005,    7.81,   10.63,    8.55,    7.05,   11.25,   10.32,    7.92,    6.37,    7.40,   13.05,    8.54,    9.35,   11.67,    8.09,    7.70,    6.13,    6.60,    8.59,    5.13
199006,   -1.71,    1.27,   -2.12,   -1.41,    2.66,   -1.72,   -1.96,   -2.85,   -0.29,    2.70,    2.61,   -1.65,   -1.82,   -1.48,   -2.52,   -2.86,   -2.83,   -0.56,    0.23
199007,   -3.13,   -1.60,   -0.42,   -2.12,   -1.50,   -1.57,    0.63,   -2.16,   -2.74,   -1.29,   -1.84,   -1.85,   -1.20,    1.94,   -1.04,   -2.96,   -1.17,   -2.28,   -3.53
199008,  -14.99,  -10.11,   -8.36,  -10.17,   -9.46,  -10.66,   -7.70,   -9.56,  -10.66,   -8.84,  -10.44,  -11.87,   -9.09,   -7.65,   -7.75,   -9.65,   -9.45,  -10.00,  -11.79
199009,   -9.56,   -6.12,   -4.20,   -6.68,   -5.79,   -5.74,   -3.12,   -6.82,   -7.76,   -6.41,   -4.79,   -7.01,   -4.12,   -3.15,   -3.08,   -8.29,   -5.07,   -6.65,   -9.73
199010,   -9.74,   -0.10,   -2.29,   -0.30,    0.51,   -2.30,   -1.99,   -0.78,   -1.35,    0.44,    0.62,   -1.80,   -2.91,   -0.59,   -3.85,   -2.50,    1.20,   -0.44,   -3.00
199011,    7.27,    7.47,    6.87,    5.12,    7.07,    7.75,    6.58,    7.04,    4.76,    8.05,    5.52,    8.62,    6.66,    6.18,    7.12,    8.31,    5.63,    5.47,    3.42
199012,    6.85,    3.79,    2.63,    2.04,    3.58,    3.79,    2.18,    3.15,    1.71,    3.64,    3.50,    4.36,    3.05,    2.45,    1.81,    3.70,    2.51,    2.57,    0.07
199101,    7.03,    6.45,    3.72,    5.03,    5.98,    5.84,    3.10,    5.95,    4.96,    5.96,    6.01,    7.78,    3.32,    1.23,    5.65,    6.65,    5.14,    4.00,    6.84
199102,   12.17,    8.18,    6.72,    7.73,    8.55,    7.63,    6.01,    7.01,    8.31,    8.43,    8.76,    7.15,    8.28,    5.94,    6.10,    7.07,    6.95,    7.77,    9.33
199103,    3.89,    4.38,    1.57,    3.22,    4.99,    2.49,    1.10,    2.99,    2.73,    5.42,    4.30,    2.64,    2.29,    2.61,   -0.88,    2.21,    3.90,    3.36,    1.54
199104,   -0.69,   -0.36,    0.96,    0.55,   -0.31,    0.10,    0.64,    1.72,    0.08,    0.03,   -0.87,   -0.52,    0.89,    1.25,   -0.19,    2.18,    1.20,    0.41,   -0.55
199105,    4.14,    4.72,    3.13,    4.89,    4.29,    4.93,    2.57,    4.30,    5.46,    4.62,    3.75,    5.98,    3.59,    2.08,    3.23,    4.48,    4.10,    3.61,    9.00
199106,   -3.58,   -4.96,   -4.18,   -3.83,   -4.60,   -5.33,   -3.91,   -4.17,   -4.08,   -4.31,   -5.10,   -6.01,   -4.42,   -3.23,   -4.84,   -4.76,   -3.48,   -3.66,   -4.86
199107,    5.37,    5.32,    3.99,    3.91,    6.08,    3.38,    4.22,    4.30,    3.72,    7.41,    3.00,    3.11,    3.60,    4.45,    3.91,    4.52,    4.08,    4.13,    3.06
199108,    3.19,    3.44,    1.88,    2.40,    4.05,    1.13,    2.83,    2.09,    3.14,    4.40,    3.20,    1.62,    0.76,    2.12,    3.77,    2.51,    1.68,    4.37,    1.14
199109,    1.35,   -1.93,    0.07,   -1.83,   -1.71,   -1.02,   -0.75,    0.43,   -2.72,   -1.73,   -1.67,   -2.61,    0.24,   -1.70,    0.46,    1.83,   -0.97,   -2.36,   -3.32
199110,   -0.46,    1.61,    1.77,    1.81,    1.81,    0.97,    1.87,    2.85,    1.78,    2.33,    0.52,    1.00,    0.94,    1.57,    2.24,    3.84,    1.83,    2.35,    0.82
199111,   -5.48,   -2.70,   -4.53,   -5.52,   -1.49,   -5.47,   -4.92,   -3.78,   -6.61,   -0.14,   -4.92,   -6.48,   -4.69,   -5.48,   -4.22,   -3.11,   -4.49,   -6.24,   -7.24
199112,   12.55,   14.18,    7.72,    8.68,   14.75,    9.20,    8.50,    7.48,   10.65,   15.76,   12.05,   12.31,    6.84,    8.80,    8.12,    8.07,    6.86,   11.10,    9.85
199201,    4.31,   -1.64,   -0.58,    5.25,   -2.01,   -0.95,   -0.33,    1.54,    8.34,   -3.03,    0.83,   -0.41,   -1.38,   -0.52,   -0.09,    0.86,    2.26,    5.70,   13.01
199202,    4.57,    0.36,    1.04,    6.97,    0.12,    0.19,    2.36,    3.66,    8.30,   -0.34,    1.36,    1.17,   -0.59,    2.48,    2.21,    1.87,    5.58,    6.04,   12.00
199203,   -5.32,   -3.03,   -1.27,   -1.08,   -3.56,   -1.69,   -0.78,   -1.04,   -0.67,   -3.45,   -3.87,   -1.27,   -2.03,    0.24,   -2.05,   -0.58,   -1.51,   -1.47,    0.58
199204,   -1.47,   -0.26,    4.18,    3.10,   -0.98,    4.02,    3.45,    2.25,    4.04,   -1.60,    0.66,    2.05,    5.65,    3.69,    3.14,    2.40,    2.10,    2.21,    6.77
199205,   -1.97,    0.81,    0.51,    0.49,    0.96,    0.43,    0.49,    0.29,    0.97,    1.12,    0.56,    0.34,    0.50,   -0.68,    1.98,    0.59,   -0.01,    1.11,    0.78
199206,   -6.27,   -2.70,   -1.31,    0.02,   -3.14,   -0.89,   -2.30,   -0.20,   -0.20,   -3.40,   -2.47,   -1.30,   -0.57,   -2.70,   -1.81,   -0.64,    0.26,   -1.66,    1.78
199207,    1.93,    4.18,    4.44,    2.46,    4.77,    3.67,    3.92,    4.61,    1.15,    4.91,    4.39,    2.31,    5.51,    4.65,    3.10,    4.99,    4.18,    3.20,   -1.06
199208,   -5.88,   -1.39,   -2.10,   -4.48,   -1.07,   -2.93,   -1.41,   -2.49,   -6.22,   -1.09,   -1.03,   -2.43,   -3.58,   -1.08,   -1.79,   -2.67,   -2.28,   -3.64,   -9.11
199209,    6.23,    1.67,    1.07,    1.18,    0.96,    3.19,    0.91,    1.15,    0.59,    0.26,    2.84,    4.06,    2.04,    0.82,    1.01,    0.49,    1.90,    1.75,   -0.80
199210,    4.12,    2.58,   -0.60,    1.16,    2.68,    1.70,   -1.62,    0.88,    1.54,    2.34,    3.56,    2.24,    0.97,   -0.79,   -2.58,    1.05,    0.70,    1.86,    1.15
199211,    8.19,    4.98,    2.94,    4.95,    4.73,    5.36,    2.02,    3.33,    6.76,    4.25,    5.97,    5.79,    4.77,    2.51,    1.44,    3.83,    2.76,    5.23,    8.64
199212,    1.20,    0.86,    2.23,    3.77,   -0.07,    3.42,    1.65,    3.52,    3.88,   -0.63,    1.35,    3.87,    2.81,    3.22,   -0.20,    3.43,    3.63,    3.64,    4.16
199301,    3.88,   -0.90,    1.77,    5.63,   -1.82,    1.63,    1.55,    3.33,    7.35,   -2.70,    0.36,    1.95,    1.19,    0.97,    2.25,    3.20,    3.47,    5.46,    9.58
